datetime,year,month,day,hour,minute,weekday,timestamp_iso,address,map,name,tags,preset,players,round_id,run_level,panic_bunker,round_start_time,soft_max_players,baby_jail,planet_map,playerlist,characters,short_name,queue,real_ip,real_name
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://206.83.151.19:1212/,Saltern,[EN][LRP] Owl Cafe Station,"lang:en,region:am_n_c,rp:low",DeathMatch,0,139,1,0,2025-05-20T08:37:19.4885822Z,64,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://88.97.251.110:21009/,Trieste,[EN][MRP] Trieste Port 🌊🌊,,Secret,0,895,1,0,2025-05-20T08:31:39.4929063Z,80,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://rmc.arson.gg,Savannah,[EN][SANDBOX] arson.gg | rmc,"sandbox,noevents,indev",Sandbox,0,84,1,0,2025-05-20T05:55:56.7773729Z,20,,LV-522 Chance's Claim,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://109.230.215.13:1212/,,[EN] Neix Free Role Server ??,#free,Secret,0,51,0,0,,30,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://civ13.com:1212,Camp (WW2),[EN] 🏰 𝕮𝖎𝖛𝖎𝖑𝖎𝖟𝖆𝖙𝖎𝖔𝖓 14 ⚔️🛡️ (TDM),"region:eu_w,rp:med",Team Deathmatch,4,136,1,0,2025-05-20T12:15:48.0816802Z,256,,,"ProntoCheese,Yahero,Schleimi,Daido",,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://152.53.240.55:1212/,Pebble,[EN][HRP][18+] Foxtrot Station,,Irregular Extended,1,121,1,0,2025-05-20T07:06:13.5202967Z,64,0,,,0,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://195.18.27.250:11219/,,[MRP] Saiga13 🍷,"lang:ru,rp:med",Секрет,0,76,0,0,,80,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://stalkers14.xyz/server/stalker,StalkerMap,☢️[New season started!] S.T.A.L.K.E.R. ☣️,"lang:ru,rp:high,region:eu_e,18+",Сталкер,14,833,1,0,2025-05-20T11:40:05.7302572Z,110,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://opendream1.noodle.spacestation14.com/goon,,OpenDream Goonstation Test Server,"lang:en,rp:none,opendream",,0,,,,,,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://208.94.246.172:27090/,,💀gravestation💀| king kong in da trunk,"lang:en,rp:low,region:an_n_c,no_tag_infer",Secret,0,393,0,0,,60,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://ss14.smokeofanarchy.ru/sandbox,Reach,[RU][NRP]SMoke of Anarchy[Sandbox],"region:as_n,rp:none,lang:ru",Sandbox,9,2923,1,0,2025-05-20T11:26:01.8494807Z,64,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://51.77.65.4:25501/,Cute,! ПРОКЛЯТИЕ 220 | MRP,"lang:ru,rp:med,region:eu_w,region:eu_e,region:as_n",Секрет,0,211,0,0,,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://67.220.85.39:1224/,Saltern,[EN] 🌟Starlight🌟 Mapping,"region:am_n_e,region:am_n_c,region:am_n_w,region:am_c,region:eu_w,lang:en,rp:med",Greenshift,0,604,1,0,2025-05-20T10:47:53.6146281Z,256,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://92.124.130.159:1216/,Frontier Outpost,❄️[RP][RU][18+] Siberia Frontier ❄️,,New Frontier Adventure Mode,0,1612,1,0,2025-05-16T12:59:05.9923252Z,60,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://opendream1.noodle.spacestation14.com/server,,OpenDream Paradise Test Server,"lang:en,rp:none,opendream",,0,,,,,,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://twostations.ru,Delta Station,[RU][MRP]🛰 Две Станции | Ваш лучший экспириенс в рп!,"lang:ru,region:eu_e,rp:med",Секрет,0,53,1,0,2025-05-15T16:13:30.0341006Z,70,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://server.ss14.org/ussp/,,🚀☭ USSP STATION: ЛЕНИНГРАД [TTS][СССП] 🌌,"lang:ru,rp:low,rp:med,rp:high,region:eu_e,tts,sunrise",Секрет,0,23,0,0,,130,,,,,USSP STATION,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://ss14.sich.me:3535,Саванна,[UA]🟦🟦🟨🟨 КОСМОДЕСАНТ СiЧ [без окупантів] - https://sich.me,"lang:uk,region:eu_e,rp:med",Сигнал Лиха,2,17386,1,0,2025-05-20T12:04:29.9053408Z,100,,НПЗ Кутєво,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://mineira.rbertoche.tec.br:1215,,[PT] Estação Mineira / Dungeon Dig - Pirata,"lang:pt,rp:med,region:am_s_e",,0,,1,,2025-05-05T16:00:26.0616595Z,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://alpha.goobstation.com,Reach,"Goob Alpha ᴇᴜ-ᴡ | No matter who you are, you belong on this station.","lang:en,rp:low,region:eu_w",Extended,8,16949,1,0,2025-05-20T11:48:01.0244632Z,85,,,,,,0,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://ss14.sich.me:3434,Omega,[UA][MRP]🟦🟦🟨🟨 СiЧ УКРАЇНСЬКОЮ | 🗺️ Omega | 🎲 Greenshift | раунд №17376,"lang:uk,region:eu_e,rp:med",Greenshift,0,17376,1,0,2025-05-20T01:18:51.9818874Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://server.opendre.am/tg,,OpenDream /tg/station Test Server,"lang:en,rp:none,opendream",,0,,,,,,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://hypatia.frontierstation14.com:1212,Frontier Outpost,[EN][MRP] Frontier | Hypatia [US 1],"lang:en,rp:med,region:am_n_e",Pirates,35,3783,1,0,2025-05-20T03:20:45.5964064Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://sigma.goobstation.com,Origin,"Goob Sigma ᴇᴜ-ᴡ | Your job is pointless, and so are you.","lang:en,rp:low,region:eu_w",The Guide,73,16950,1,0,2025-05-20T12:04:28.8762165Z,85,,,,,,0,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://85.192.49.3:1212/,NTVG Пакет,🐉МИНИ-СТАНИЯ[МРП][РУ][ТТС],"region:eu_w,lang:ru",Расширенный,19,1053,1,0,2025-05-20T11:02:41.8359016Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://62.148.140.57:1212/,Meta Station,🪐 FLX-PROJECT — Cosmi Station 💫 [18+],"rp:med,lang:ru,18+",Расширенный,2,146,1,0,2025-05-20T11:10:17.2403441Z,50,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://play.funkystation.org:1214,,[EN][MRP] Funky Station - Marisa (Open on Weekends),"lang:en,region:am_n_e,rp:low",Secret,0,6017,0,1,,150,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://ff.deadspace14.net:1214,Фронтир,👽 МЁРТВЫЙ КОСМОС 🌠 Фронтир [БЕТА][TTS],"lang:ru,rp:high,rp:med,region:eu_e,tts",Приключение на новом Фронтире,51,33237,1,0,2025-05-20T04:32:26.4683797Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://178.156.140.40:1212/,StalkerMap,☢️S.T.A.L.K.E.R. [EN Test] ☣️,"lang:en,rp:med,region:am_n_e",Stalker,0,30,1,0,2025-05-20T01:03:26.8356624Z,80,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://185.186.25.183:1213,Saltern,[LRP-] [EN] Klovnstation 14,"lang:en,region:eu_e,rp:none",Secret,0,189,1,0,2025-05-20T09:48:14.3751602Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://lizard.spacestation14.io/salamander,Packed,[EN][MRP] Wizard's Den Salamander [US West],"lang:en,region:am_n_w,rp:med",Secret,14,84359,1,1,2025-05-20T12:08:05.1281843Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://game1.station14.ru/marines-main/server,David,🛰️ Corvax — Colonial Marines 🌍,"lang:ru,rp:med,region:eu_e",Сигнал бедствия,22,16438,1,0,2025-05-20T11:56:12.2038752Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://37.27.103.62:1212,Omega,[18+][RU][MRP+] 🌌 VoidSector - Посреди Пустоты! 🌌,"lang:ru,region:eu_e,rp:med,18+",Расширенный,5,2814,1,0,2025-05-20T11:22:36.4882489Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://game1.station14.ru/nebula/server,Omega,🛰️ Corvax — Небула ✨[ДЛЯ НОВИЧКОВ],"lang:ru,rp:low,rp:med,region:eu_e",Секрет,1,83404,1,1,2025-05-20T10:40:11.2671959Z,50,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://spacestories.club/flux,Алмайер,📚 Space Stories - Marine Corps Flux 🌑 [TTS],"lang:ru,rp:med,region:eu_e",Сигнал бедствия,20,12820,1,0,2025-05-20T12:16:40.3533006Z,100,,Солярис Ридж,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://ss14-starlight-alfa.online,Lobster Station,[EN][MRP-]🌟Starlight🌟 - Alfa [TTS],"region:am_n_e,region:am_n_c,lang:en,rp:med",Secret,72,6345,1,0,2025-05-20T10:17:18.0490406Z,500,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://spacedream.qeqk.ru,Box Station,🌕Space Dream [MRP-HRP][18+][RU]🌑,[MRP][18+][RU][as_n],Секрет,25,587,1,0,2025-05-20T12:19:41.5664807Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://regalis.goobstation.com,Meta Station,꧁ღ⊱♥ 𝒢𝑜𝑜𝒷 𝓡𝓮𝓰𝓪𝓵𝓲𝓼 𝑀𝑅𝒫 ♥⊱ღ꧂ ɴᴀ-ᴡ,"lang:en,rp:med,region:am_n_w",Secret,21,2917,1,1,2025-05-20T12:24:42.7023631Z,85,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://game.floofstation.com,Hammurabi,[EN][MRP][18+] Floof Station - Nova,"18+,lang:en,region:am_n_w,rp:med",Secret,35,2975,2,0,2025-05-20T07:05:58.0702198Z,120,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://67.220.85.39:1248/,Packed,[EN][MRP+]🌟Starlight🌟 - Beta [TTS],"region:am_n_e,region:am_n_c,lang:en,rp:med",Traitor,8,6347,1,1,2025-05-20T11:35:59.8484508Z,65,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://station-enterprise.space:1212,,[RU][MRP]⭐️Enterprise - Main,"lang:ru,rp:med,region:eu_e",Секрет,0,839,0,0,,50,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://140.238.186.133:1212/,Sunnyvale,[BR][PT] Nuclear 14 - Pirata,"rp:med,lang:pt,region:am_s_e",Extended,0,382,1,0,2025-05-14T18:05:04.1820707Z,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://51.222.104.120:1213/,Elkridge Depot,Space Station 14 Server,,Secret,0,32,1,0,2025-05-19T17:31:33.1745424Z,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://corvaxforge.ru/server/kaif/,Reach,Kaif Station 18+😎 - Смешнее уже не будет🐘 [NO-TTS],"lang:ru,rp:high,region:eu_e,18+",Секрет,0,650,1,0,2025-05-19T17:00:31.5573356Z,35,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://game1.station14.ru/wl/server,Tushkan,🛰️ Corvax — Вайтлист ☕[TTS],"lang:ru,rp:high,region:eu_e,tts",Секрет,0,5940,1,0,2025-05-20T09:04:27.0950965Z,70,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://93.127.158.89:1212/,Reach,[FR] Nova Base,"lang:fr,rp:low,region:eu_w",Secret,0,136,1,0,2025-05-19T23:41:35.9121725Z,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://node11.hexacluster.me:27000,,[EN][LRP+] Ronstation,,Secret,14,6749,1,0,2025-05-20T11:13:51.8085175Z,64,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://main.luaworld.ru,Сектор Фронтир,🌌[RU] LuaWorld Frontier 18+,"lang:ru,rp:high,rp:med,region:eu_e,tts,18+",Pirates,29,167,1,0,2025-05-18T21:05:21.2594363Z,60,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://corvaxforge.ru/server/fallout/,Snowyvale,🌀 Corvax — FALLOUT 🌀,"lang:ru,rp:med,region:eu_e",Расширенный,36,2707,1,0,2025-05-20T10:05:36.1640296Z,120,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://ms14game.notafet.net:1213,,Mining Station 14,"lang:en,rp:med,region:am_n_w",,0,,1,,2025-05-19T00:47:53.5520522Z,15,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://159.69.189.132:1212/,Reach,[DE][LRP] RAUMSTATION VIERZEHN [EU West],"lang:en,rp:low,beginnerfriendly,region:eu_w",Secret,0,27,2,0,2025-05-18T12:40:34.2663950Z,69,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://aurum.goobstation.com,Shōkō,꧁ღ⊱♥ 𝒢𝑜𝑜𝒷 𝓐𝓾𝓻𝓾𝓶 𝑀𝑅𝒫 ♥⊱ღ꧂ ᴇᴜ-ᴡ,"lang:en,rp:med,region:eu_w",Survival,0,2916,1,0,2025-05-20T10:40:15.0991512Z,85,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://game1.station14.ru/solaris/server,NTRK Омега,🛰️ Corvax — Солярис 🌕⚡[TTS][NEXT],"lang:ru,rp:med,region:eu_e,tts",Секрет,5,83419,1,0,2025-05-20T11:12:26.6454347Z,115,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://apoapsis.deltav.gay,Glacier,[EN][MRP] Delta-v (Ψ) | Apoapsis [US East 1],"lang:en-US,region:am_n_e,rp:med,no_tag_infer",Secret,37,21870,1,0,2025-05-20T11:43:10.7911358Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://server.ss14.org/paradise,Packed,🏝️ PROJECT PARADISE 🔥[MRP+][TTS][18+],"lang:ru,rp:low,rp:med,rp:high,region:eu_e,tts,erp",Секрет,7,397,1,0,2025-05-20T11:29:57.2741725Z,80,,,,,PROJECT PARADISE,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://rss14.ru:1212,Omega,[RU][LRP]🌠 Radium - Генокрады! | Свой контент! | Идёт раунд на Omega!,region:eu_e,Гриншифт,0,3930,1,0,2025-05-20T08:34:08.1431084Z,64,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://ms14game.notafet.net:1216,,[RU] Шахтёрская Станция 14,"lang:ru,rp:med,region:am_n_w",,0,,1,,2025-05-19T16:30:37.9322135Z,15,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://88.211.249.76:1212/,,Hosted by Pingperfect.com,,Secret,0,7,0,0,,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://ludere.ss14.su/amour,Bagel Station,👠 Parsec — Amour [18+] [TTS],"lang:ru,region:eu_e,rp:low,rp:med,rp:high",Секрет,17,8812,1,0,2025-05-20T12:05:58.0638340Z,70,,,,,,,ss14s://162.19.162.202:8888,Amour
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://arles.station14.ru/wega-main/server,Kerberos Station,🌟 Corvax — Вега 🌟[TTS][18+],"lang:ru,rp:low,rp:med,region:eu_e,tts,18+",Секрет,64,2062,1,1,2025-05-20T11:26:40.7793326Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://31.14.17.169:1212/,Кластер,[UA][MRP]💙💛 Пірати з Троєщини 💙💛 | 🗺️Кластер 🎮 Пісочниця ⏳ 1г 42хв | 5191,"region:eu_e,lang:uk,rp:med",Пісочниця,5,5191,1,0,2025-05-20T10:47:37.8670204Z,50,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://game1.station14.ru/main/server,NTVG Пакет,🛰️ Corvax — Мейн 🚀⚡[TTS][NEXT],"lang:ru,rp:low,rp:med,region:eu_e,tts",Гриншифт,0,83423,1,0,2025-05-20T12:17:09.5980629Z,105,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://94.243.231.112:1212/,Saltern,[RU][18+] 👻Freaky Station14👻[IN DEV],"lang:ru,18+",Секрет,4,172,1,0,2025-05-20T12:00:27.6172429Z,30,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://frontier.arson.gg,Frontier Outpost,[EN][SANDBOX] arson.gg | frontier,"sandbox,noevents,indev",Sandbox,0,151,0,0,,20,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://server.scyllastation.com,Reach,Scylla Station₁₈₊,"lang:en,rp:med,region:eu_w,18+",Extended,0,26,1,0,2025-05-16T22:57:58.1546506Z,85,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://94.130.218.183:1212,Reach,[EN] Trouble in Goobtown (SSS),"lang:en,rp:low,rp:none,region:eu_w",Suspicion,0,9030,1,0,2025-05-20T03:37:47.6609236Z,30,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://67.220.85.39:1260/,,[EN] [MRP] Trieste Port 14,"region:am_n_e,region:am_n_c,lang:en,rp:med",Secret,0,7,0,1,,30,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://85.192.48.255:1213/,Аванпост Фронтира,[WL][Frontier] 🐊 pacable station 🐊,,Pirates,5,94,1,0,2025-05-18T20:22:14.4005560Z,50,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://avalon.pikachu.systems/pong,,[NoLang][NRP] Robust Pong (Avali) Wait how long can a hostname be? Is there a limit? So i just tested there is no limit so im gonna keep writing random stuff just cause I feel a little silly today. Xenia is a really cool fox IMO [The Moon]           Oh hey you got to see this part of the name you probably have an over 1080p monitor. You are quite rich... or you just /status my address which is cool as well. Did you know i have two main sonas right now? One being a pikachu and the other an avali? I have started using my avali a bit more as of recently but my pikachu is still pretty cute. Also originally i was gonna name this Wizard's Den Skug for the meme since pjb told me that it wont happen but when i found out theres no limit to the hostname i just had to do this. You got quite the long monitor godamn... no at this point you definetly used the /status http api on the server. Ok update the limit is 1024 ha.... Follow me on mastadon tech.lgbt/@VasilisTheChu and maybe shoot me a dm that you found it from here.,"lang:en,lang:ru,rp:none,region:luna,amongus",,0,,,,,,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://185.97.255.17:1294,NCS Aspid,👽 МЁРТВЫЙ КОСМОС 💖 Эрида [TTS][+18],"lang:ru,rp:med,region:eu_e,tts,18+",Спокойный,35,177,1,0,2025-05-20T12:26:01.3997364Z,100,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://74.91.123.38:1212/,,[EN] ERT: Distress Call [US East],"lang:en,region:am_n_e,rp:low",Secret,1,70,1,0,2025-05-17T00:22:37.0959743Z,81,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://104.243.34.95:1212,Almayer,[EN][MRP] Rouny's Marine Corps Alamo [US East],"lang:en,region:am_n_e,rp:med",Distress Signal,108,5154,1,0,2025-05-20T11:07:27.3855930Z,350,,Shivas Snowball,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://arcadis.node-oheir.simplestation.org:26310,Saltern,{§} Arcadis Station,,Extended,0,402,1,0,2025-05-11T22:17:54.6676755Z,48,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://play.funkystation.org,Cluster,[EN][MRP] Funky Station - Cirno,"lang:en,region:am_n_e",Secret,20,6032,1,0,2025-05-20T12:25:41.7387627Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://138.124.114.65:1212/,,[RU] Corvax - Force,,Секрет,0,344,0,1,,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://193.164.16.220:1216,Twinkle Station,[RU] 🦅 Imperial Space | Whitelist | Созвездие Акила,,Всё в одном,14,57651,1,0,2025-05-20T11:53:26.7984444Z,40,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://121.127.37.49:1212,Cluster,[RU][MRP]⭐️Enterprise - Main [ПЕРЕЕХАЛИ НА НОВЫЙ ХОСТИНГ|ss14://station-enterprise.space:1212],"lang:ru,rp:med,region:eu_e",Песочница,0,774,1,0,2025-05-18T03:30:50.3931845Z,5,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://ludere.ss14.su/totalwar,,✊ Total War [TTS],"lang:ru,region:eu_e,rp:low,rp:med,rp:high",Продлённый,0,175,0,0,,70,,,,,,,ss14s://162.19.162.202:5555,Totalwar
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://leviathan.spacestation14.com/vulture,Omega,[EN][Testing] Wizard's Den Vulture [US East 2],"lang:en,region:am_n_e,rp:low",Secret,28,84360,1,1,2025-05-20T12:16:03.8994641Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://remisk.remstations.com,Reach,[EN][LRP]Rem Station [US East 1],"region:ata,region:grl,region:am_n_e,region:luna,rp:low,lang:en",Secret,2,73,1,0,2025-05-20T11:33:15.2377057Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://stalkers14.xyz/server/victoria,Silly Island,[MRP][RU]⚜️Victoria - оплот истории вселенной,"lang:ru,rp:med,region:eu_e",Секрет,1,290,1,0,2025-05-19T19:10:01.6986122Z,100,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://108.18.250.225:1212/,Pebble,[EN]Bald Station [LRP] [US East],"lang:en,region:am_n_e,rp:low",Hellshift,0,299,1,0,2025-05-20T00:51:03.9017409Z,64,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://game.ac.blue-creature.com:1212,,[18+][RU][MRP][ERP] 🪐 AlphaCentauri | АльфаЦентавра,"18+,lang:ru,rp:med",Секрет,0,2272,0,0,,70,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://station.legacyofparadise.space/frontier/,Аванпост,🚀 Legacy of Paradise - Frontier 🐧 [18+][TTS],"18+,lang:ru,region:eu_e,rp:med",Пираты,13,124,1,0,2025-05-20T12:13:57.0260571Z,111,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://f1.deadspace14.net:1212,DS Box Station,👽 МЁРТВЫЙ КОСМОС 🚀 Фобос [TTS],"lang:ru,rp:med,region:eu_e,tts",Блоб,126,33252,1,0,2025-05-20T12:10:47.2394890Z,120,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://fronteira.rbertoche.tec.br:1213,Frontier Outpost,[BR][PT][MRP] Fronteira - Pirata,"rp:med,lang:pt,region:am_s_e",New Frontier Adventure Mode,1,802,1,0,2025-05-20T04:36:34.8276263Z,60,0,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://periapsis.deltav.gay,Chibi,[EN][MRP] Delta-v (Ψ) | Periapsis [US East 2],"lang:en-US,region:am_n_e,rp:med,no_tag_infer",Secret,0,21869,1,1,2025-05-20T10:50:28.4456936Z,50,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://f2.deadspace14.net:1213,Plasma Station,👽 МЁРТВЫЙ КОСМОС 🚀 Титан [TTS],"lang:ru,rp:high,rp:med,region:eu_e,tts",Расширенный,61,33249,1,0,2025-05-20T11:31:28.8544147Z,90,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://horizon.deltav.gay,Byōin,[EN][MRP] Delta-v (Ψ) | Horizon [US East 3],"lang:en-US,region:am_n_e,rp:med,no_tag_infer",Secret,0,21871,1,1,2025-05-20T11:58:11.1618774Z,80,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14://187.120.181.58:1212/,Reach,[EN][LRP][SA East] Section One,"lang:en,rp:low,region:am_s_e",Secret,0,84,1,0,2025-05-17T20:44:12.8956050Z,45,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://game1.station14.ru/athara/server,NTMT Астра,🛰️ Corvax — Атара 🌌⚡[TTS][NEXT],"lang:ru,rp:med,region:eu_e,tts",Секрет,65,83424,1,1,2025-05-20T12:24:10.3572571Z,75,,,,,,,,
2025-05-20 12:30,2025,5,20,12,30,2,2025-05-20T12:30:00,ss14s://ss14.mira-sector.xyz,Atlas,Mira Sector [Surgery/Malf AI] [EU West],"lang:en,rp:low,region:eu_w",Secret,0,1458,1,0,2025-05-19T20:24:36.2207397Z,80,,,,,,,,
